Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","59","Egypt","108","Kazakhstan","5610","Import Quantity","15","Wheat","2005","2005","tonnes","3001","","Official data"
"TM","Detailed trade matrix","59","Egypt","108","Kazakhstan","5610","Import Quantity","15","Wheat","2006","2006","tonnes","12019","","Official data"
"TM","Detailed trade matrix","59","Egypt","108","Kazakhstan","5610","Import Quantity","15","Wheat","2007","2007","tonnes","339911","","Official data"
"TM","Detailed trade matrix","59","Egypt","108","Kazakhstan","5610","Import Quantity","15","Wheat","2013","2013","tonnes","7","","Official data"
"TM","Detailed trade matrix","59","Egypt","108","Kazakhstan","5610","Import Quantity","15","Wheat","2017","2017","tonnes","6195","","Official data"
"TM","Detailed trade matrix","59","Egypt","113","Kyrgyzstan","5610","Import Quantity","15","Wheat","2006","2006","tonnes","2007","","Official data"
"TM","Detailed trade matrix","59","Egypt","119","Latvia","5610","Import Quantity","15","Wheat","2009","2009","tonnes","3891","","Official data"
"TM","Detailed trade matrix","59","Egypt","119","Latvia","5610","Import Quantity","15","Wheat","2014","2014","tonnes","27485","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","119","Latvia","5610","Import Quantity","15","Wheat","2015","2015","tonnes","","","Official data"
"TM","Detailed trade matrix","59","Egypt","119","Latvia","5610","Import Quantity","15","Wheat","2017","2017","tonnes","28903","","Official data"
"TM","Detailed trade matrix","59","Egypt","121","Lebanon","5610","Import Quantity","15","Wheat","2009","2009","tonnes","23078","","Official data"
"TM","Detailed trade matrix","59","Egypt","121","Lebanon","5610","Import Quantity","15","Wheat","2015","2015","tonnes","25000","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","124","Libya","5610","Import Quantity","15","Wheat","1991","1991","tonnes","20","","Official data"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2002","2002","tonnes","4270","","Official data"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2009","2009","tonnes","19219","","Official data"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2011","2011","tonnes","15474","","Official data"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2014","2014","tonnes","213810","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2015","2015","tonnes","5000","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2016","2016","tonnes","6127","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2018","2018","tonnes","38029","","Official data"
"TM","Detailed trade matrix","59","Egypt","126","Lithuania","5610","Import Quantity","15","Wheat","2020","2020","tonnes","23518","","Official data"
"TM","Detailed trade matrix","59","Egypt","131","Malaysia","5610","Import Quantity","15","Wheat","1999","1999","tonnes","60000","","Official data"
"TM","Detailed trade matrix","59","Egypt","131","Malaysia","5610","Import Quantity","15","Wheat","2009","2009","tonnes","2077","","Official data"
"TM","Detailed trade matrix","59","Egypt","132","Maldives","5610","Import Quantity","15","Wheat","2014","2014","tonnes","","","Official data"
"TM","Detailed trade matrix","59","Egypt","138","Mexico","5610","Import Quantity","15","Wheat","1999","1999","tonnes","9486","","Official data"
"TM","Detailed trade matrix","59","Egypt","138","Mexico","5610","Import Quantity","15","Wheat","2001","2001","tonnes","10000","","Official data"
"TM","Detailed trade matrix","59","Egypt","138","Mexico","5610","Import Quantity","15","Wheat","2006","2006","tonnes","6500","","Official data"
"TM","Detailed trade matrix","59","Egypt","138","Mexico","5610","Import Quantity","15","Wheat","2009","2009","tonnes","2637","","Official data"
"TM","Detailed trade matrix","59","Egypt","138","Mexico","5610","Import Quantity","15","Wheat","2013","2013","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","138","Mexico","5610","Import Quantity","15","Wheat","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","150","Netherlands","5610","Import Quantity","15","Wheat","2001","2001","tonnes","1","","Official data"
"TM","Detailed trade matrix","59","Egypt","150","Netherlands","5610","Import Quantity","15","Wheat","2006","2006","tonnes","254","","Official data"
"TM","Detailed trade matrix","59","Egypt","150","Netherlands","5610","Import Quantity","15","Wheat","2009","2009","tonnes","5638","","Official data"
"TM","Detailed trade matrix","59","Egypt","150","Netherlands","5610","Import Quantity","15","Wheat","2019","2019","tonnes","1","","Official data"
"TM","Detailed trade matrix","59","Egypt","156","New Zealand","5610","Import Quantity","15","Wheat","2000","2000","tonnes","6262","","Official data"
"TM","Detailed trade matrix","59","Egypt","156","New Zealand","5610","Import Quantity","15","Wheat","2001","2001","tonnes","1000","","Official data"
"TM","Detailed trade matrix","59","Egypt","156","New Zealand","5610","Import Quantity","15","Wheat","2006","2006","tonnes","63000","","Official data"
"TM","Detailed trade matrix","59","Egypt","154","North Macedonia","5610","Import Quantity","15","Wheat","2005","2005","tonnes","4000","","Official data"
"TM","Detailed trade matrix","59","Egypt","162","Norway","5610","Import Quantity","15","Wheat","2006","2006","tonnes","2997","","Official data"
"TM","Detailed trade matrix","59","Egypt","221","Oman","5610","Import Quantity","15","Wheat","2002","2002","tonnes","9043","","Official data"
"TM","Detailed trade matrix","59","Egypt","165","Pakistan","5610","Import Quantity","15","Wheat","2001","2001","tonnes","15000","","Official data"
"TM","Detailed trade matrix","59","Egypt","165","Pakistan","5610","Import Quantity","15","Wheat","2002","2002","tonnes","15737","","Official data"
"TM","Detailed trade matrix","59","Egypt","165","Pakistan","5610","Import Quantity","15","Wheat","2003","2003","tonnes","25240","","Official data"
"TM","Detailed trade matrix","59","Egypt","165","Pakistan","5610","Import Quantity","15","Wheat","2007","2007","tonnes","45000","","Official data"
"TM","Detailed trade matrix","59","Egypt","170","Peru","5610","Import Quantity","15","Wheat","2005","2005","tonnes","5000","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2000","2000","tonnes","57500","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2002","2002","tonnes","18185","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2003","2003","tonnes","31850","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2009","2009","tonnes","164844","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2013","2013","tonnes","20014","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2014","2014","tonnes","87300","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2015","2015","tonnes","651899","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2016","2016","tonnes","412349","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2017","2017","tonnes","282701","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2018","2018","tonnes","138721","","Official data"
"TM","Detailed trade matrix","59","Egypt","173","Poland","5610","Import Quantity","15","Wheat","2019","2019","tonnes","128333","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","174","Portugal","5610","Import Quantity","15","Wheat","2006","2006","tonnes","2000","","Official data"
"TM","Detailed trade matrix","59","Egypt","117","Republic of Korea","5610","Import Quantity","15","Wheat","2002","2002","tonnes","8540","","Official data"
"TM","Detailed trade matrix","59","Egypt","117","Republic of Korea","5610","Import Quantity","15","Wheat","2017","2017","tonnes","170945","","Official data"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2007","2007","tonnes","2500","","Official data"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2009","2009","tonnes","2396","","Official data"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2011","2011","tonnes","3294","","Official data"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2013","2013","tonnes","44656","","Official data"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2014","2014","tonnes","7274","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2015","2015","tonnes","","","Official data"
"TM","Detailed trade matrix","59","Egypt","146","Republic of Moldova","5610","Import Quantity","15","Wheat","2019","2019","tonnes","9","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","1996","1996","tonnes","2929","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2002","2002","tonnes","7870","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2003","2003","tonnes","4250","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2004","2004","tonnes","13124","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2005","2005","tonnes","2154","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2006","2006","tonnes","50888","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2007","2007","tonnes","29500","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2011","2011","tonnes","165635","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2013","2013","tonnes","1803935","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2014","2014","tonnes","1809852","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2015","2015","tonnes","1159582","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2016","2016","tonnes","1297052","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2017","2017","tonnes","1102094","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1104706","","Official data"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2019","2019","tonnes","1286086","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","183","Romania","5610","Import Quantity","15","Wheat","2020","2020","tonnes","294522","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2001","2001","tonnes","19734","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2002","2002","tonnes","1104198","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2003","2003","tonnes","870193","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2004","2004","tonnes","504297","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2005","2005","tonnes","2307969","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2006","2006","tonnes","1885156","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2007","2007","tonnes","2501390","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2009","2009","tonnes","1599119","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2011","2011","tonnes","3777012","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2013","2013","tonnes","1687295","","Official data"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2014","2014","tonnes","4057024","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2015","2015","tonnes","4533808","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2016","2016","tonnes","5823786","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2017","2017","tonnes","7831131","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2018","2018","tonnes","9198030","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2019","2019","tonnes","5743949","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","185","Russian Federation","5610","Import Quantity","15","Wheat","2020","2020","tonnes","5460508","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","194","Saudi Arabia","5610","Import Quantity","15","Wheat","1986","1986","tonnes","74243","","Official data"
"TM","Detailed trade matrix","59","Egypt","194","Saudi Arabia","5610","Import Quantity","15","Wheat","1987","1987","tonnes","34704","","Official data"
"TM","Detailed trade matrix","59","Egypt","194","Saudi Arabia","5610","Import Quantity","15","Wheat","1991","1991","tonnes","237531","","Official data"
"TM","Detailed trade matrix","59","Egypt","194","Saudi Arabia","5610","Import Quantity","15","Wheat","2004","2004","tonnes","55659","","Official data"
"TM","Detailed trade matrix","59","Egypt","194","Saudi Arabia","5610","Import Quantity","15","Wheat","2014","2014","tonnes","","","Official data"
"TM","Detailed trade matrix","59","Egypt","199","Slovakia","5610","Import Quantity","15","Wheat","2003","2003","tonnes","12332","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2001","2001","tonnes","17872","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2002","2002","tonnes","139244","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2003","2003","tonnes","3560","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2004","2004","tonnes","2200","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2005","2005","tonnes","46076","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2006","2006","tonnes","30137","","Official data"
"TM","Detailed trade matrix","59","Egypt","198","Slovenia","5610","Import Quantity","15","Wheat","2007","2007","tonnes","29252","","Official data"
"TM","Detailed trade matrix","59","Egypt","201","Somalia","5610","Import Quantity","15","Wheat","2003","2003","tonnes","1000","","Official data"
"TM","Detailed trade matrix","59","Egypt","202","South Africa","5610","Import Quantity","15","Wheat","1999","1999","tonnes","4863","","Official data"
"TM","Detailed trade matrix","59","Egypt","203","Spain","5610","Import Quantity","15","Wheat","1999","1999","tonnes","57600","","Official data"
"TM","Detailed trade matrix","59","Egypt","203","Spain","5610","Import Quantity","15","Wheat","2001","2001","tonnes","11560","","Official data"
"TM","Detailed trade matrix","59","Egypt","203","Spain","5610","Import Quantity","15","Wheat","2003","2003","tonnes","3410","","Official data"
"TM","Detailed trade matrix","59","Egypt","203","Spain","5610","Import Quantity","15","Wheat","2009","2009","tonnes","5049","","Official data"
"TM","Detailed trade matrix","59","Egypt","203","Spain","5610","Import Quantity","15","Wheat","2015","2015","tonnes","","","Official data"
"TM","Detailed trade matrix","59","Egypt","38","Sri Lanka","5610","Import Quantity","15","Wheat","2004","2004","tonnes","4000","","Official data"
"TM","Detailed trade matrix","59","Egypt","38","Sri Lanka","5610","Import Quantity","15","Wheat","2006","2006","tonnes","3012","","Official data"
"TM","Detailed trade matrix","59","Egypt","210","Sweden","5610","Import Quantity","15","Wheat","1990","1990","tonnes","27009","","Official data"
"TM","Detailed trade matrix","59","Egypt","210","Sweden","5610","Import Quantity","15","Wheat","1994","1994","tonnes","24711","","Official data"
"TM","Detailed trade matrix","59","Egypt","210","Sweden","5610","Import Quantity","15","Wheat","2003","2003","tonnes","17000","","Official data"
"TM","Detailed trade matrix","59","Egypt","210","Sweden","5610","Import Quantity","15","Wheat","2006","2006","tonnes","2000","","Official data"
"TM","Detailed trade matrix","59","Egypt","211","Switzerland","5610","Import Quantity","15","Wheat","2009","2009","tonnes","3465","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2000","2000","tonnes","0","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2002","2002","tonnes","105","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2003","2003","tonnes","144455","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2004","2004","tonnes","188576","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2005","2005","tonnes","157700","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2006","2006","tonnes","399558","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2007","2007","tonnes","229128","","Official data"
"TM","Detailed trade matrix","59","Egypt","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2011","2011","tonnes","2","","Official data"
"TM","Detailed trade matrix","59","Egypt","216","Thailand","5610","Import Quantity","15","Wheat","2002","2002","tonnes","5270","","Official data"
"TM","Detailed trade matrix","59","Egypt","216","Thailand","5610","Import Quantity","15","Wheat","2004","2004","tonnes","13700","","Official data"
"TM","Detailed trade matrix","59","Egypt","216","Thailand","5610","Import Quantity","15","Wheat","2006","2006","tonnes","39715","","Official data"
"TM","Detailed trade matrix","59","Egypt","216","Thailand","5610","Import Quantity","15","Wheat","2007","2007","tonnes","3000","","Official data"
"TM","Detailed trade matrix","59","Egypt","216","Thailand","5610","Import Quantity","15","Wheat","2011","2011","tonnes","1","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","1991","1991","tonnes","12600","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","1999","1999","tonnes","172877","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","2000","2000","tonnes","123638","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","2001","2001","tonnes","326833","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","2005","2005","tonnes","2000","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","2006","2006","tonnes","92925","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","2009","2009","tonnes","4020","","Official data"
"TM","Detailed trade matrix","59","Egypt","223","Turkey","5610","Import Quantity","15","Wheat","2014","2014","tonnes","","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","1999","1999","tonnes","10091","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2002","2002","tonnes","390419","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2003","2003","tonnes","69625","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2004","2004","tonnes","28700","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2005","2005","tonnes","89616","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2006","2006","tonnes","330105","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2007","2007","tonnes","204600","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2009","2009","tonnes","99209","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2011","2011","tonnes","390818","","Official data"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2013","2013","tonnes","6463404","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2014","2014","tonnes","2843061","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2015","2015","tonnes","1803065","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2016","2016","tonnes","2407006","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2017","2017","tonnes","2558049","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2018","2018","tonnes","1600458","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2019","2019","tonnes","1767563","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","230","Ukraine","5610","Import Quantity","15","Wheat","2020","2020","tonnes","2317534","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","225","United Arab Emirates","5610","Import Quantity","15","Wheat","2005","2005","tonnes","2000","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","1990","1990","tonnes","36483","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","1992","1992","tonnes","85000","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","2005","2005","tonnes","4000","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","2006","2006","tonnes","12838","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","2007","2007","tonnes","80","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","2009","2009","tonnes","1475","","Official data"
"TM","Detailed trade matrix","59","Egypt","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","15","Wheat","2020","2020","tonnes","2","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1986","1986","tonnes","1293909","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1988","1988","tonnes","1543622","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1989","1989","tonnes","2083432","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1990","1990","tonnes","1269639","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1991","1991","tonnes","1736254","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1992","1992","tonnes","3552272","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1994","1994","tonnes","4660222","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1995","1995","tonnes","4731655","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1996","1996","tonnes","4245145","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1998","1998","tonnes","3621859","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","1999","1999","tonnes","4495122","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2000","2000","tonnes","3522764","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2001","2001","tonnes","2308777","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2002","2002","tonnes","1797682","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2003","2003","tonnes","1488056","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2004","2004","tonnes","1761711","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2005","2005","tonnes","943978","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2006","2006","tonnes","859863","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2007","2007","tonnes","1601394","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2009","2009","tonnes","444159","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2011","2011","tonnes","2771233","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2013","2013","tonnes","91094","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2014","2014","tonnes","432086","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2015","2015","tonnes","354424","*","Unofficial figure"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2016","2016","tonnes","82270","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2017","2017","tonnes","263433","","Official data"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2019","2019","tonnes","782095","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","59","Egypt","231","United States of America","5610","Import Quantity","15","Wheat","2020","2020","tonnes","75282","","Official data"
"TM","Detailed trade matrix","59","Egypt","234","Uruguay","5610","Import Quantity","15","Wheat","2000","2000","tonnes","8750","","Official data"
"TM","Detailed trade matrix","59","Egypt","234","Uruguay","5610","Import Quantity","15","Wheat","2005","2005","tonnes","72633","","Official data"
"TM","Detailed trade matrix","59","Egypt","234","Uruguay","5610","Import Quantity","15","Wheat","2013","2013","tonnes","39","","Official data"
"TM","Detailed trade matrix","59","Egypt","249","Yemen","5610","Import Quantity","15","Wheat","2007","2007","tonnes","10000","","Official data"
