Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Colombia,COL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,2.789261184,7.087526017,6.283793658,3.544617077,3.432570245,0.816504692,7.816220759,2.36455762,5.547542951,5.781781213,3.052725131,3.268150822,8.115246798,4.844794137,2.213655444,3.202474144,-1.893856337,2.808705082,1.754484847,1.646686449,3.375474871,6.384420748,2.769165428,4.298742268,5.826063412,3.461679013,1.258779053,1.709295716,2.539973153,3.733016698,-1.235266336,0.650095569,0.038786135,-0.047597668,3.849374889,1.76764329,4.550783794,3.090085974,2.977317594,2.813701613,2.131419979,3.931089702,-0.805188996,-0.232995115,0.303852142,1.910222066,2.503316464,7.453565009,2.910672466,4.299956654,2.736680243,5.576343521,1.593930802,2.343956251,2.811800436
Comoros,COM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.866363782,6.382273671,4.821929187,4.108802029,2.281593119,1.866046512,1.638266396,2.688230009,-3.181325027,5.091454598,-5.395132858,8.531486329,3.004974791,-5.276851777,3.610300429,-1.290739483,4.030281666,1.282775313,1.922893102,10.84921144,2.332271074,2.324587995,2.104795378,1.91896811,2.837843084,2.647539952,1.390148822,2.200512647,4.999526784,2.699596638,2.099835436,-1.498968452,5.299501467,-1.100210304,-0.538417221,1.895714632,3.78600738,2.718744398,0.053280268,
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-6.722696252,-19.77983732,-5.342314036,3.256648232,26.51003054,7.086206547,33.34824567,7.943840343,-2.786649795,-11.44929087,-7.101107089,-4.720595978,28.06945407,11.19805287,23.53717208,1.8934546,4.716156506,3.891128201,43.77521813,9.585121972,-8.270890882,-3.291270164,1.981331158,6.069548945,-3.790339069,0.284389388,31.65568776,0.954002944,10.5157773,-3.811628248,5.211991279,8.938923059,-1.320845785,-0.168336575,8.095724917,-3.499795187,-12.52952632,-19.04312348,-7.306087936,-6.546958401
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,3.67665898,6.128753244,-0.291069973,4.367118169,2.047437906,8.990242298,7.86641183,9.027324443,10.3926097,4.106617077,4.614468592,5.421172453,5.648535565,-1.69274992,3.034437947,0.498202687,2.202560241,6.600356112,0.495334639,-0.498624484,5.097632625,-4.702400526,3.997009432,10.06470165,-5.521780636,4.796851734,4.227138942,4.571790253,7.440171338,2.496099844,6.253170978,5.024873931,4.161105056,5.368503361,9.525282503,2.196608607,5.373506746,8.061109835,3.730724553,-1.319402343,0.588011977,-2.49778089,7.668125152,2.28931518,2.119541153,9.118449338,4.604895933,-3.239404103,-3.355241935,6.332698592,-0.160541298,4.940387203,0.011065233,2.233979661,-2.483793461,5.284337649,3.744336641,1.972277407,-1.241986568,-0.893762891
Caribbean small states,CSS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,-13.99114563,-2.139842495,2.45280503,-2.395129567,-1.016822234,2.141619859,-2.3395725,-3.271322141,1.852853638,2.004842023,1.521151657,7.101078047,0.183998416,1.02212677,1.978246241,6.246299336,6.658710889,1.182063399,3.089407628,2.906427791,4.804643763,-4.004789864,-4.499811922,5.527537442,-5.641137915,4.726316008,1.385299794,2.238570081,-5.919752262,-8.494193916,5.333772587,-2.128027697,-0.191624115,6.283417547,2.445007434,4.502227371,3.808258983,-0.492297802,3.51714903,3.514696288,-1.949319197,1.903802009,0.452290467,-2.877469687,0.686995957
Cuba,CUB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,8.569397364,4.822957492,3.451651634,1.024875134,9.422864581,5.353474173,8.75869767,6.721116691,1.246749477,-5.318014988,19.47339009,9.601411619,5.914309058,8.310594972,-2.171313433,1.529068433,2.190103409,3.449580983,0.42790649,-8.739931788,-23.99362097,-10.32287086,-22.73828476,-4.919454175,4.105075354,17.46586293,2.335241945,-14.11409764,11.62419365,9.120558448,0.891405799,-2.515461774,2.393772991,0.20826825,-11.64372337,-6.04555153,18.03843024,0.63630097,-0.205490279,-5.913410771,4.320987654,0.699300699,4.700854701,2.244897959,2.49500998,5.793573515,-1.380579844,2.613159123,,
Curacao,CUW,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.634818504,5.481393975,10.21907871,-1.467105417,3.633926163,1.07698078,1.732677016,8.219565573,2.200440226,2.627558403,7.647409875,1.007651818,,
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,8.463234885,0.10265327,-3.282060678,3.605532812,5.629479808,-0.678264278,0.390220869,-1.069022217,9.332027904,-0.269534823,-0.540526553,3.442022593,10.9457123,3.314924162,0.763942078,-15.0871726,21.33926144,3.752751445,-10.92196907,30.10562135,3.617585062,-15.86109884,13.75362772,5.077132085,-2.479118026,6.761450666,4.335485116,-8.204682919,2.96309484,-6.425453802,-11.80841493,-6.361945155,-8.16681245,-8.456229818,7.661596038,4.916305192,-4.549068146,-4.909255944,-14.90411218,2.914664851,16.51090716,-8.792733889,-3.587671395,2.574894052,-0.390642808
Czech Republic,CZE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15432741,-15.09532265,-2.516139222,-7.63186407,4.051743039,2.013359181,2.495171801,-0.234777264,-3.094636905,2.937068768,12.57745737,9.290738043,-7.125810593,-22.79521873,1.697444078,30.23135086,-19.91542314,-9.252726801,8.61980564,-1.715810042,7.015447164,6.747589029,5.255335999,-3.795563482,4.080489736,4.690515066,6.459130866
Germany,DEU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.542245966,-9.713050031,-26.11320043,2.231178439,3.644964901,0.879181784,-2.022830977,8.302208597,-3.903874218,-3.397680016,-1.212441668,2.023408721,30.53000417,-27.03419772,-6.247164823,24.96659581,18.85197374,-3.048109529,-11.53069639,-4.477896753,2.882515391,2.53997159,9.671949676,-13.79310345,-1.75,6.086533644,-17.58612291,13.85331781,1.687116564
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.821115722,1.330218361,-4.364272483,35.1368087,15.28859709,0.699999376,3.4999999
Dominica,DMA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,11.01540995,-33.41676685,-2.061460155,19.88221266,1.70915619,0.117956236,6.151721133,-5.313273281,17.57830674,3.953171704,6.571107921,-15.73800872,8.952913173,-0.72853544,1.83127572,-0.127971981,-4.646614513,-9.052974043,5.86359748,-2.049511496,-2.362381881,-2.696059605,-1.191979792,-5.424622513,-2.382159149,-5.183454483,0.109519029,-0.364664053,1.244395645,-7.916854948,13.49494553,1.738152888,-8.287292818,7.312326228,7.815873564,4.581864787,-0.153186275,-2.784596502,9.311133907,-19.05002527,-27.37649367,9.22151277,5.306351883
Denmark,DNK,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,3.870970839,2.399197994,2.612686928,-19.45436606,18.76374416,3.138362517,-5.790631146,16.63950959,-5.201788259,-11.55598256,15.49424083,3.52450664,1.133051374,0.665752075,9.779450826,8.789586966,-6.505177787,21.32333883,-1.320194688,-0.752555877,-9.589397719,1.329724804,14.25113227,5.71580441,-1.306929593,2.727583854,24.33244371,3.322115305,5.262562957,2.721657862,3.363299531,1.509164521,-1.216700094,7.080708,4.333429352,-4.809953236,0.132083366,2.555596878,-6.167493944,4.370253605,6.417456746,-24.64431008,-3.41667771,30.21692844,-10.73262746,11.45010931,-4.629733356,17.09810354,-12.52039367,-15.28896482,14.04064005,-1.381652746,20.11249979,6.057834579
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,17.05286257,30.17216296,5.361639001,3.840315475,8.60206511,0.027067295,-2.510970258,7.326831708,1.770736253,4.555860806,1.094810598,4.873294347,5.493597687,4.600626468,3.088152723,0.01815541,-3.557814485,-0.527009223,2.894985809,-1.324016182,2.254938502,-8.583925642,4.246411508,14.08414281,1.823877076,-5.659917569,8.790633191,3.612789557,-0.056063849,4.076277474,-2.20088007,1.383833594,12.31427273,2.46541071,7.910377329,-4.538997635,7.447659446,8.078195033,4.391367422,-2.657872469,10.19393297,7.825463236,7.298334087,2.765573025,2.870966863,2.414916118,2.346529064,5.644338001,5.819229813,5.499131802,4.088768495,2.835598738
Algeria,DZA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.600039024,12.80000524,-1.199911805,19.50002349,5.399979605,2.299969343,8.100048769,2.499949931,-3.800019745,21.10001026,4.900043872,11.59996533,7.200012668,8.200012239,2.500013002,5.999953067,1.800001436,0.600029622,3.500007303,2.699979453,1.600010553
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.819165413,4.487899466,8.59690832,10.98866278,7.395585639,7.141693466,1.176958511,0.831732902,1.553338984,6.605759533,2.368683735,-0.043269914,8.619914524,3.709534141,1.726656376,0.535173624,-0.932732342,1.079162347,4.982201451,0.043982581,6.42598486,8.752165212,6.649230203,10.18233775,2.166293705,3.064643216,3.892861283,3.403352363,3.735922373,5.085906805,2.463105094,4.874698943,0.688253768,2.895289255,4.381523764,4.751388177,2.931464782,2.342052869,2.985157241,2.624441401,2.741940935,2.75239722,3.237667695,5.366029649,4.618732604,4.589945298,3.730922718,4.751360989,3.345244656,3.808795893,4.159877166,4.229168106,3.637076702,3.769150737,3.322183202,2.762730914,3.929392859,3.431219892,2.893193718,2.373148526
Early-demographic dividend,EAR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.227033476,0.560567105,1.199516228,7.734281092,-5.196216972,1.29367476,7.439553543,2.249867667,3.718388018,4.502280457,0.956198375,-1.048580036,3.98076594,2.030258818,5.280712148,0.903861539,5.026382639,3.007401285,-3.916257887,6.37828897,3.935534242,1.101336724,4.643178155,1.857951586,2.015525551,1.924215564,1.062262293,7.936673844,0.894548378,4.153683386,0.739128769,4.274564707,1.949115491,2.245109046,1.584100523,6.518985397,-0.250172667,4.011992609,1.984287413,2.041709195,3.174133074,-0.574256881,5.508453112,2.316821662,5.260370653,3.469180538,4.031616828,0.876232173,1.072816537,6.237898892,4.24007517,2.334645701,4.627745082,2.020397677,2.539251741,3.31035151,4.632858456,2.132006253,3.805550838,2.34313543
East Asia & Pacific,EAS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,2.470093773,3.924610054,8.506984611,11.30641233,7.106031541,7.158532119,1.031524898,1.025634768,1.781308207,6.222739381,2.567947392,0.247716297,8.386935457,3.671293037,1.805204611,1.471758103,-0.407985187,0.228488894,6.071819948,-1.289941268,5.057812872,8.799400766,5.422898132,10.34224805,2.362075758,2.705629726,3.560732271,3.359957449,3.418150406,4.771171641,2.554985597,4.39423923,0.831636046,2.6780238,2.791931318,5.208583527,2.616600596,1.714993727,2.993756488,3.061098893,1.73709602,2.85343252,1.197046118,4.65622288,4.125421209,4.175892629,3.167360506,5.005375439,3.039469818,2.948684858,3.935697985,3.735990059,3.268776698,3.336446712,2.818386488,1.853092027,3.896710531,2.945106579,2.487332109,2.042673827
Europe & Central Asia (excluding high income),ECA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.246527821,-3.604879686,-2.32782356,-7.178839396,-3.326388429,-1.860673706,1.344802208,-5.62908883,3.988493291,5.490371058,4.377457932,4.265077438,-0.44531882,5.508160238,2.029637345,2.630320106,-2.751931263,6.563763035,2.785002147,-2.324731988,9.813540493,-1.618107689,6.06049858,2.387104794,3.927798271,1.818083134,2.696459133,2.57167041,2.611892829,0.903941362
Europe & Central Asia,ECS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.886760973,-0.096258059,-2.866089755,-5.485488649,-0.747723116,1.250311489,1.241658739,-1.706297276,3.241371383,2.266136257,0.303105439,2.465658525,-2.402049749,8.929886839,-2.77992045,0.312844861,0.573954304,5.240290184,1.31361854,-2.012060744,5.7194289,-3.058700575,3.722408052,4.398687846,1.348790598,-0.258277873,2.241429146,0.665466516,2.316497486,-0.271231308
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,5.369949274,8.598937583,0.596147967,0.50144355,-1.179316601,0.544941093,3.271749682,-2.986686517,3.500207312,4.098905533,-0.789983541,3.013971182,-0.478326475,8.000270154,6.855285391,0.945512265,-3.294061968,-12.36385058,1.899367715,1.716545919,13.83122874,0.420536225,-17.17272589,14.84728489,7.92272189,12.79578859,5.443481712,5.625826313,6.856389498,4.434530082,8.528032362,4.023495758,-0.498318813,5.288889375,3.3455579,5.928412158,5.221559408,-2.979508723,8.849039529,0.834332005,4.965135361,1.766687563,6.607247953,2.385050814,7.058366273,4.30875212,3.419525807,1.667102532,1.715203926,0.73926763,7.941257996,0.775396909,6.693635299,7.581121506,2.909047967,0.859837313,5.530198471,0.114988597,1.617496624,0.408972174
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,-0.567901235,-7.375217283,14.31635389,6.214821764,5.321262972,1.761006289,-4.511742892,1.510248112,2.019128587,2.40366122,-1.347324783,3.952724885,3.006568974,0.245278391,6.144968563,2.02983448,-3.384738634,5.583195135,4.188481675,3.496702581,0.141563447,4.027758765,1.283000247,4.019488429,2.107728337,4.128440367,3.414096916,3.619824097,2.920683402,2.772883199,2.445407002,1.955430316,2.490774917,3.834383385,2.899618621,3.070637296,3.432774775,4.83023735,3.701172944,3.799692565,3.600498464,3.480100788,2.759423367,3.256158613,3.248658106,3.68036877,3.34757001,3.170501968,3.474480676,2.721961346,2.919345874,3.002410149,3.006380459,3.071406711,3.096859256,3.241190991,3.114949237,3.346970717,3.30050138
Euro area,EMU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.690831288,-3.885825509,-5.529451529,2.513239059,4.826476671,2.396542389,1.073356029,3.759182777,0.554255541,-2.730904063,0.59393945,-4.165417768,11.91618374,-8.139706234,-0.544650998,4.68453369,4.323427896,0.005648346,-1.711750702,2.433518189,-3.703900408,2.226060591,5.140266622,0.324175908,-2.080307399,1.640506227,-0.25190402,1.472166703,-0.561765472
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.44491355,36.6749712,-11.69324147,-5.760961488,0.510947983,57.35294202,-7.661240455,-43.49619038,29.14639019,-7.534239698,-11.85185794,-3.151258872,69.63124504,8.823524246,1.292600388,-43.48736213,3.600002299,,,,,,,,,,,
Spain,ESP,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94063728,6.943065957,2.965619068,-0.651425762,7.740525382,-0.872693868,0.934435092,-0.241009946,-2.024772788,-7.538455517,6.260847479,7.836029002,-1.980124866,-3.128180002,2.645605571,4.85539931,-9.427414691,13.87292465,-1.31781859,4.688165933,4.773374949,-3.655732928,7.504873294,-2.516647388,4.284523122
Estonia,EST,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.531482079,22.93800256,31.15959601,-13.75239901,14.049734,-19.43399473,15.76007308,9.817819511,1.637479806,0.136313929,7.590934257,27.08676101,2.075656037,-18.67952304,9.289690851,8.294500635,1.659003426,-4.960508232,12.25867555,2.784479152,-23.78971397,6.82856488,-16.94256795,32.57885075,-6.062474817
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-3.140590142,14.05488998,-12.3896796,-20.52823147,16.51840093,17.38135399,-1.442499046,0.936329769,5.425243892,2.472221321,-1.566446028,6.586934214,-2.579820816,3.766696779,16.96198794,2.002147148,-9.640327399,3.397766244,3.053162715,9.624306669,-1.87554733,-10.48488488,16.94482139,13.54293801,10.90878145,9.448316885,7.501473025,6.36096033,5.130302621,9.014984817,4.922098723,7.098457639,5.44672929,6.377789827,4.199835314,6.677348266,3.506834777,3.834364931,3.993223805
European Union,EUU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.407890597,1.850418437,-0.695354941,2.473787794,-0.352496757,-0.510090409,0.082183208,-2.967756984,12.42351954,-7.511655884,-0.653878112,1.662400466,5.098742798,0.557672426,-2.642339678,2.804183485,-4.91275666,3.428577846,5.192365023,-0.720969301,-1.210293162,2.070199481,-0.476652541,1.512793423,-1.187464833
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,3.507615118,-0.699931248,-2.172517341,5.870294871,6.946380518,1.747288236,3.649817247,6.778595259,0.722332717,0.465175754,4.172380517,2.930183145,1.020079975,4.433367403,7.681821146,3.008009334,3.443941227,4.541996526,-1.563186041,4.856873344,19.07345876,1.071973343,5.209416875,8.590243452,6.192712483,3.193156788,3.677186635,4.900540237,4.470379483,4.814682703,5.391764292,3.479373199,4.452806076,1.362060936,2.476142894,1.187774365,2.170715832,3.655397174,1.094564686
Finland,FIN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,3.995211618,-1.94953467,3.421052632,10.31947313,7.483348357,-11.20929058,3.070798976,6.731034483,4.006203153,-2.659045726,-4.952769977,-16.70695676,11.77039665,0.086555107,9.714615163,-4.335260116,-3.70777259,8.442669709,1.262493425,-1.636363636,-5.122788487,7.458947954,-10.07511008,0.201612903,8.450704225,-1.908295786,-0.081059173,-3.380205516,-0.867618248,4.488989272,2.053499054,6.883770188,0.148625217,7.172891417,0.807754443,-0.824175824,-2.308402585,1.701323251,6.854089219,3.587736464,2.225020991,2.217659138,-0.823623945,8.952805347,-2.807213237
Fiji,FJI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.131047546,0.559184361,6.95086335,-3.37953619,8.609850117,-5.450033957,-0.786046235,6.33805304,-3.476823211,0.514557029,3.839582161,16.10520845,-1.273895664,17.13263342,-6.48714282,12.95809577,1.738137031,-18.10934207,25.79970104,-13.70922316,19.15439338,-6.559142285,-2.186420883,18.00882996,-4.545095202,-1.649879093,3.615705391,0.775669497,10.95323997,-3.201722536,4.454508792,-10.31985833,-7.963218883,13.62416231,-1.265532935,-5.69195976,4.69940074,-4.312430952,5.173602391,0.852643427,4.995078173,-4.898292631,-1.159482608,-8.090669448,-2.648348546,6.047834894,6.742613367,1.876412407,0,2.921574549,-10.90779572,10.78524798,3.683986854,4.438195896,3.969431178
France,FRA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,-5.214153169,8.86542226,-5.113165791,1.038117149,3.513725308,-0.492499035,7.880910712,4.277244401,-2.084743289,2.288122261,-0.17571033,7.846457329,7.363462703,-4.221481969,-6.098524821,-2.892996737,2.282924281,14.62233372,8.457057789,-1.721687083,-1.162540998,16.64588654,-6.631038124,4.693175567,5.76630455,0.143824914,3.074369157,-1.545762455,3.883066394,6.781897918,-9.353321781,14.61558956,-5.967230646,0.550932505,4.298062618,6.611410661,-0.080300854,3.115980868,5.076520085,-0.913659291,-2.871724003,5.696069697,-15.24923746,21.30538475,-5.815790868,0.208796205,-0.782208643,4.475503475,6.524534179,-3.396542802,3.989880835,-8.415703243,-1.926568956,14.70396571,0.140475819,-12.36233321,8.234853348,3.914288249,-2.310370166,-0.145683461
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.422887813,-8.565533558,15.280884,-8.819906252,6.984922993,-3.238222982,1.908230905,2.992525921,-7.34929433,4.19378931,0.102061979,5.732724857,-0.12118191,-0.285682325,-3.117681069,10.52657832,-1.450926856,-5.632215678,5.598691143,9.539862399,-4.79756436,-0.879600631,0.139247681,2.691655171,
Gabon,GAB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.185185139,-2.772643234,4.562737635,3.272727298,4.489436605,-1.432181948,-1.965811983,10.5492589,-8.517350121,-0.689655171,0.868055511,6.02409642,4.301948052,1.478599213,-1.303680961,0.932400905,4.311008462,0.885608879,0.146305791,5.259313358,2.984038851,-3.614894907,1.156674286,-0.510921746,12.67064572,3.073761676,5.935084065,-6.791402149,-6.993085109,-5.203385835,2.251028082,4.693941051,4.533375153,9.688036192,8.247833203,11.65585414,12.17747381,9.491244677,7.869143837,5.158510797
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.232444169,4.071330756,-7.607345583,-0.793214104,-1.64414416,-4.263295089,1.556541699,3.522132132,6.863415697,1.422146052,-5.7535754,12.84315951,-4.031983348,-2.39319648,7.909552557,-6.126399222,-4.051991791,7.054102115,-5.812538789,-0.444766274,12.11839037,-8.509047958,0.635146262,13.62365627,-0.00793243,-5.967776973,6.312768642,-3.270625361,6.442347486,-10.0154202
Georgia,GEO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.727536458,11.69917871,-11.70361224,3.136702787,-4.369042659,-6.491039622,17.01142191,8.725182863,-5.241870895,13.29924354,-0.969787393,-0.131826742,-2.738072789,-7.704544573,13.79923389,0.653087272,3.648426661
Ghana,GHA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.717656692,7.404239867,7.225542662,5.276573459,0.84611379,2.30194985,5.955422796,0.900467224,2.057249825,2.733034197,6.213839375,4.87572411,4.655108304,7.3937235
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80198271,-5.684127133,5.341614901,3.390330187,3.564299975,3.943560395,4.221257082,4.35554618,3.053843927,4.316931947,6.478148892,4.630891407,6.6052558,2.946603478,5.926133925,4.211069128,3.526260514,3.207243928,1.339775366,2.99962975,1.658170941,4.310238751,-6.58610674,19.147608,6.369157733,4.716281779,6.442744882,3.320738549,7.604009614,4.828730567,18.49792371,5.634077574,8.883631444,6.190296657
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,9.582682641,2.468271352,6.262897559,-0.06476403,0.194423208,9.184995117,5.864936101,12.42305032,5.624688564,-2.497645064,0.531661904,14.56730429,-3.953001381,-20.30758348,16.93530886,29.6544534,-2.151584188,-8.732769407,-2.518628405,-2.758160775,-1.799158248,3.962504254,-2.172129716,1.131125888,-2.775475858,-4.686836014,6.168980328,-2.638579163,-2.464889488,10.20443456,-2.961951651,30.08788562,7.496529479,8.633169252,-18.08316033,19.46186593,6.688587239,-2.881219284,-16.68220279,-4.198552382,30.97319673,14.9185909,11.80756191,-27.73785322,6.506852629,-2.606282645,-12.38462031,3.950152716,-0.234563413,-4.379155461,3.691249889,-1.254681064,
Guinea-Bissau,GNB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.629296564,-0.312896904,4.373212282,-1.746160065,12.96363337,-0.50620557,2.187392479,2.972297244,3.632998929,0.722341568,9.552374097,-0.052388786,3.72841487,-6.478020269,2.908363034,5.329170808,-0.306235274,7.548994333,5.808300025,-0.782249997
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.642522635,-21.12911914,-8.650205639,18.49817148,11.64376046,8.140549174,7.805449381,7.180379798,11.75060725,5.423433286,-2.744926912,-2.450023909,-5.808613955,0.527677379
Greece,GRC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.800127819,1.070882026,1.499501142,3.117135769,-3.191624603,-0.558289863,-2.282421114,-0.147367818,1.643289939,3.581551102,-13.74072254,-12.82420292,1.166434841,4.963175387,4.677484024,2.821968199,5.996927047,-7.091373267,5.13985534,-2.416155194,-7.428845652,13.0917388,-1.399192133,5.086165582,-0.308364384
